accuracy,failures,budget
Written: 0.9375511779242647,83.0,200
Written: 0.9305302010409928,70.0,200
Written: 0.9227054760248368,84.0,200
Written: 0.954753559726007,75.0,200
Written: 0.9606345957600614,89.0,200
Written: 0.8483194618111272,86.0,200
Results successfully written to: Results/Classification/SUPS/SSTtestAuxDS_confidence_200.txt,,200
0.9461735364545206,185.0,400
0.8700684426357596,171.0,400
0.9588094644532089,163.0,400
0.9002736185515207,177.0,400
0.8932554214742658,185.0,400
0.9534478246631782,176.0,400
0.9367871907493159,170.0,400
0.9488520846861811,163.0,400
0.9287476756226594,175.0,400
0.9192729635250299,184.0,400
0.9596460340875027,182.0,400
0.9448368658502596,180.0,400
0.9386790415777179,178.0,400
0.9096904250070931,170.0,400
0.9311584065349299,182.0,400
0.9088090783516124,180.0,400
0.9250846757077317,184.0,400
0.9236744389107636,148.0,400
0.9247437773720197,163.0,400
0.9604418472103247,154.0,400
0.9537060522878912,163.0,400
0.6334432633691867,188.0,400
0.8485906853145833,182.0,400
0.9372093798035999,167.0,400
0.94199803621869,162.0,400
0.9377274979528798,172.0,400
0.9100292826182834,156.0,400
0.878639821574866,178.0,400
0.9431061683156406,179.0,400
0.9359220658522767,174.0,400
,185.0,400
Written: 0.8700684426357596,171.0,400
Written: 0.9588094644532089,163.0,400
Written: 0.9002736185515207,177.0,400
Written: 0.8932554214742658,185.0,400
Written: 0.9534478246631782,176.0,400
Written: 0.9367871907493159,170.0,400
Written: 0.9488520846861811,163.0,400
Written: 0.9287476756226594,175.0,400
Written: 0.9192729635250299,184.0,400
Written: 0.9596460340875027,182.0,400
Written: 0.9448368658502596,180.0,400
Written: 0.9386790415777179,178.0,400
Written: 0.9096904250070931,170.0,400
Written: 0.9311584065349299,182.0,400
Written: 0.9088090783516124,180.0,400
Written: 0.9250846757077317,184.0,400
Written: 0.9236744389107636,148.0,400
Written: 0.9247437773720197,163.0,400
Written: 0.9604418472103247,154.0,400
Written: 0.9537060522878912,163.0,400
Written: 0.6334432633691867,188.0,400
Written: 0.8485906853145833,182.0,400
Written: 0.9372093798035999,167.0,400
Written: 0.94199803621869,162.0,400
Written: 0.9377274979528798,172.0,400
Written: 0.9100292826182834,156.0,400
Written: 0.878639821574866,178.0,400
Written: 0.9431061683156406,179.0,400
Written: 0.9359220658522767,174.0,400
Results successfully written to: Results/Classification/SUPS/SSTtestAuxDS_confidence_400.txt,,400
0.9084123078465827,350.0,800
0.9235125831018948,351.0,800
0.8843011307214952,327.0,800
0.92456777389835,342.0,800
0.9323832183725863,350.0,800
0.944301919822018,357.0,800
0.9386722161919233,340.0,800
0.8347043140448405,333.0,800
0.918441830733765,342.0,800
0.934039950322559,368.0,800
0.8863112981370677,344.0,800
0.9054649878347599,356.0,800
0.9277829163092811,359.0,800
0.9225599207350607,362.0,800
